unique_values;counts
17;40
20;34
18;30
16;29
19;27
23;27
14;25
15;24
13;23
12;22
21;21
11;20
25;18
22;17
6;16
31;15
9;13
30;12
33;12
10;12
29;12
26;11
7;11
34;11
28;11
27;10
36;10
24;10
32;9
40;7
37;7
35;7
5;6
8;5
47;5
48;5
43;5
52;3
39;3
51;3
41;3
44;3
3;2
42;2
70;2
45;2
68;2
4;2
46;1
50;1
74;1
38;1
63;1
59;1
164;1
97;1
62;1
