unique_values;counts
13;4
17;3
6;2
15;2
9;2
28;2
12;2
16;2
11;2
30;2
21;1
32;1
14;1
22;1
37;1
34;1
20;1
24;1
7;1
31;1
25;1
19;1
27;1
43;1
