unique_values;counts
29;6
24;5
33;4
20;4
31;4
25;3
27;3
34;3
21;3
36;3
28;3
22;3
38;3
42;2
52;2
46;2
19;2
40;2
43;2
37;2
30;1
17;1
50;1
47;1
48;1
56;1
13;1
18;1
15;1
39;1
16;1
26;1
53;1
