unique_values;counts
23;63
19;60
20;60
21;59
18;51
16;49
17;49
27;46
15;41
24;40
25;39
22;36
14;33
26;33
29;32
30;32
28;27
13;22
31;16
12;14
33;13
11;12
32;10
36;8
10;8
9;8
34;7
39;6
35;6
37;5
38;4
41;4
40;4
8;2
43;2
6;2
44;2
56;1
50;1
45;1
5;1
42;1
7;1
49;1
