unique_values;counts
16;254
21;237
17;227
23;226
18;217
19;214
20;214
22;198
15;196
25;192
24;179
14;178
27;159
26;147
28;145
12;127
13;125
29;111
30;101
32;92
11;91
34;78
31;73
33;61
10;61
36;49
35;47
37;42
38;35
8;31
9;30
41;25
7;23
40;23
42;23
39;23
43;17
50;14
51;14
48;13
46;12
45;12
47;10
44;9
6;9
49;7
58;6
55;5
63;4
64;4
59;4
56;3
65;3
57;2
52;2
74;2
60;2
78;2
62;2
54;2
83;1
61;1
68;1
69;1
95;1
3;1
5;1
77;1
70;1
53;1
67;1
181;1
111;1
94;1
88;1
66;1
160;1
89;1
73;1
104;1
287;1
555;1
