unique_values;counts
22;24
17;23
14;22
16;19
18;19
28;18
19;18
24;18
12;18
20;16
32;16
26;16
25;16
23;15
21;13
31;12
15;12
29;12
27;12
33;11
35;11
10;10
11;9
36;9
41;9
13;8
30;6
39;6
40;5
38;5
7;4
43;4
44;4
3;3
46;3
54;3
37;3
5;3
4;3
63;3
34;3
47;3
79;2
82;2
59;2
62;2
8;2
53;1
48;1
52;1
64;1
161;1
69;1
78;1
81;1
88;1
300;1
277;1
71;1
105;1
100;1
186;1
269;1
60;1
247;1
229;1
249;1
202;1
104;1
164;1
9;1
