unique_values;counts
11;7
9;7
13;6
12;6
15;5
28;5
16;4
20;4
22;4
31;4
7;4
25;3
29;3
17;3
33;2
19;2
21;2
40;2
38;2
35;2
24;2
8;2
65;1
30;1
26;1
23;1
37;1
34;1
4;1
70;1
43;1
68;1
27;1
6;1
42;1
10;1
14;1
44;1
