unique_values;counts
31;3
28;3
25;3
19;3
20;2
39;2
22;2
37;2
30;2
21;2
36;2
49;2
50;2
38;1
57;1
47;1
41;1
26;1
14;1
16;1
29;1
51;1
40;1
43;1
44;1
34;1
